Name,Section,Title,Subject,Topic,OpenSeats,Credits
Intro Soc: Topics,004,Intro Soc: Topics,Sociology (SOC) Open Sections,,"   3",4.00
Intro Soc: Topics,005,Intro Soc: Topics,Sociology (SOC) Open Sections,,"   7",4.00
Intro Soc: Topics,006,Intro Soc: Topics,Sociology (SOC) Open Sections,,"   8",4.00
Intro Soc: Topics,007,Intro Soc: Topics,Sociology (SOC) Open Sections,,"  15",4.00
Intro Soc: Topics,001,Intro Soc: Topics,Sociology (SOC) Open Sections,," ",4.00
First Year Seminar,002,First Year Seminar,Sociology (SOC) Open Sections,,"  18",3.00
Intrgrp Dialogue,001,Intrgrp Dialogue,Sociology (SOC) Open Sections,,"  47",3.00
Intrgrp Dialogue,002,Intrgrp Dialogue,Sociology (SOC) Open Sections,,"  46",3.00
"Terrorism, Torture",005,"Terrorism, Torture",Sociology (SOC) Open Sections,,"  10",4.00
"Terrorism, Torture",001,"Terrorism, Torture",Sociology (SOC) Open Sections,," ",4.00
SocSci Statistics,005,SocSci Statistics,Sociology (SOC) Open Sections,,"   2",4.00
SocSci Statistics,006,SocSci Statistics,Sociology (SOC) Open Sections,,"   7",4.00
SocSci Statistics,007,SocSci Statistics,Sociology (SOC) Open Sections,,"   1",4.00
SocSci Statistics,008,SocSci Statistics,Sociology (SOC) Open Sections,,"   3",4.00
SocSci Statistics,001,SocSci Statistics,Sociology (SOC) Open Sections,," ",4.00
Foundations IGR,001,Foundations IGR,Sociology (SOC) Open Sections,,"  13",3.00
Foundations IGR,002,Foundations IGR,Sociology (SOC) Open Sections,,"  11",3.00
Foundations IGR,004,Foundations IGR,Sociology (SOC) Open Sections,,"   5",3.00
Social Inequality,002,Social Inequality,Sociology (SOC) Open Sections,,"  19",4.00
Social Inequality,003,Social Inequality,Sociology (SOC) Open Sections,,"  16",4.00
Social Inequality,004,Social Inequality,Sociology (SOC) Open Sections,,"  12",4.00
Social Inequality,001,Social Inequality,Sociology (SOC) Open Sections,," ",4.00
Sexual Citizenship,002,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,001,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,006,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,005,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,011,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,010,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,016,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,015,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,021,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,020,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,026,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,025,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,051,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,050,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,056,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,055,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,061,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,060,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,066,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,065,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,071,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,070,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Sexual Citizenship,076,Sexual Citizenship,Sociology (SOC) Open Sections,,"  25",2.00
Sexual Citizenship,075,Sexual Citizenship,Sociology (SOC) Open Sections,," ",2.00
Project Community,010,Project Community,Sociology (SOC) Open Sections,,"   7",4.00
Project Community,011,Project Community,Sociology (SOC) Open Sections,,"   7",4.00
Project Community,020,Project Community,Sociology (SOC) Open Sections,,"   3",4.00
Project Community,021,Project Community,Sociology (SOC) Open Sections,,"   3",4.00
Project Community,022,Project Community,Sociology (SOC) Open Sections,,"   3",4.00
Project Community,001,Project Community,Sociology (SOC) Open Sections,," ",4.00
America in Decline,001,America in Decline,Sociology (SOC) Open Sections,,"  62",3.00
Social Class Exper,001,Social Class Exper,Sociology (SOC) Open Sections,,"  38",3.00
Topics in Sociology,001,Topics in Sociology,Sociology (SOC) Open Sections,,"  43",3.00
Topics in Sociology,002,Topics in Sociology,Sociology (SOC) Open Sections,,"  10",3.00
Topics in Sociology,003,Topics in Sociology,Sociology (SOC) Open Sections,,"   7",3.00
Topics in Sociology,005,Topics in Sociology,Sociology (SOC) Open Sections,,"  45",3.00
Topics in Sociology,006,Topics in Sociology,Sociology (SOC) Open Sections,,"  10",3.00
Topics in Sociology,007,Topics in Sociology,Sociology (SOC) Open Sections,,"  43",3.00
Intro Soc: Hlth&Soc,001,Intro Soc: Hlth&Soc,Sociology (SOC) Open Sections,," ",4.00
Race&Ethnicity,002,Race&Ethnicity,Sociology (SOC) Open Sections,,"  24",4.00
Race&Ethnicity,001,Race&Ethnicity,Sociology (SOC) Open Sections,," ",4.00
Intro Soc Theory,002,Intro Soc Theory,Sociology (SOC) Open Sections,,"  17",4.00
Intro Soc Theory,003,Intro Soc Theory,Sociology (SOC) Open Sections,,"   1",4.00
Intro Soc Theory,005,Intro Soc Theory,Sociology (SOC) Open Sections,,"   9",4.00
Intro Soc Theory,001,Intro Soc Theory,Sociology (SOC) Open Sections,," ",4.00
Socio Res Methods,003,Socio Res Methods,Sociology (SOC) Open Sections,,"   2",4.00
Socio Res Methods,004,Socio Res Methods,Sociology (SOC) Open Sections,,"  15",4.00
Socio Res Methods,005,Socio Res Methods,Sociology (SOC) Open Sections,,"   9",4.00
Socio Res Methods,001,Socio Res Methods,Sociology (SOC) Open Sections,," ",4.00
"Money,Markets,&Power",002,"Money,Markets,&Power",Sociology (SOC) Open Sections,,"  17",4.00
"Money,Markets,&Power",001,"Money,Markets,&Power",Sociology (SOC) Open Sections,," ",4.00
IGR Facilitation,001,IGR Facilitation,Sociology (SOC) Open Sections,,"   8",3.00
IGR Facilitation,002,IGR Facilitation,Sociology (SOC) Open Sections,,"  10",3.00
Dialog Prac,001,Dialog Prac,Sociology (SOC) Open Sections,,"  10",4.00
Dialog Prac,002,Dialog Prac,Sociology (SOC) Open Sections,,"  12",4.00
Advanced IGR Prac,001,Advanced IGR Prac,Sociology (SOC) Open Sections,,"   5",3.00
Advanced IGR Prac,002,Advanced IGR Prac,Sociology (SOC) Open Sections,,"   5",3.00
Project Com Adv Prac,001,Project Com Adv Prac,Sociology (SOC) Open Sections,,"   1",4.00
Comm Action Soc Chg,003,Comm Action Soc Chg,Sociology (SOC) Open Sections,,"   1",3.00
Soc of Sexualities,002,Soc of Sexualities,Sociology (SOC) Open Sections,,"  10",4.00
Soc of Sexualities,003,Soc of Sexualities,Sociology (SOC) Open Sections,,"  14",4.00
Soc of Sexualities,004,Soc of Sexualities,Sociology (SOC) Open Sections,,"  11",4.00
Soc of Sexualities,001,Soc of Sexualities,Sociology (SOC) Open Sections,," ",4.00
Law and Society,002,Law and Society,Sociology (SOC) Open Sections,,"  17",4.00
Law and Society,003,Law and Society,Sociology (SOC) Open Sections,,"  18",4.00
Law and Society,001,Law and Society,Sociology (SOC) Open Sections,," ",4.00
Russ&Sov Un,002,Russ&Sov Un,Sociology (SOC) Open Sections,,"  21",4.00
Russ&Sov Un,003,Russ&Sov Un,Sociology (SOC) Open Sections,,"  19",4.00
Russ&Sov Un,004,Russ&Sov Un,Sociology (SOC) Open Sections,,"  24",4.00
Russ&Sov Un,005,Russ&Sov Un,Sociology (SOC) Open Sections,,"   6",4.00
Russ&Sov Un,001,Russ&Sov Un,Sociology (SOC) Open Sections,," ",4.00
Undergrad Research,005,Undergrad Research,Sociology (SOC) Open Sections,,"  24",1.00-4.00
UG Internship,080,UG Internship,Sociology (SOC) Open Sections,,"  24",1.00
SOUL I,001,SOUL I,Sociology (SOC) Open Sections,,"   4",2.00
Soc of Gender,001,Soc of Gender,Sociology (SOC) Open Sections,,"  17",3.00
Social Change,001,Social Change,Sociology (SOC) Open Sections,,"  28",3.00
Soc of Deviance,002,Soc of Deviance,Sociology (SOC) Open Sections,,"   5",4.00
Soc of Deviance,001,Soc of Deviance,Sociology (SOC) Open Sections,," ",4.00
"Hlth, Med, & Society",004,"Hlth, Med, & Society",Sociology (SOC) Open Sections,,"   2",4.00
"Hlth, Med, & Society",001,"Hlth, Med, & Society",Sociology (SOC) Open Sections,," ",4.00
Topics in Sociology,001,Topics in Sociology,Sociology (SOC) Open Sections,,"  14",1.00-3.00
Topics in Sociology,002,Topics in Sociology,Sociology (SOC) Open Sections,,"  11",1.00-3.00
Topics in Sociology,003,Topics in Sociology,Sociology (SOC) Open Sections,,"  28",1.00-3.00
Topics in Sociology,004,Topics in Sociology,Sociology (SOC) Open Sections,,"   8",1.00-3.00
Topics in Sociology,005,Topics in Sociology,Sociology (SOC) Open Sections,,"  10",1.00-3.00
Topics in Sociology,006,Topics in Sociology,Sociology (SOC) Open Sections,,"  69",1.00-3.00
Topics in Sociology,008,Topics in Sociology,Sociology (SOC) Open Sections,,"  15",1.00-3.00
Data Collection,001,Data Collection,Sociology (SOC) Open Sections,,"   6",3.00
Orientation Seminar,001,Orientation Seminar,Sociology (SOC) Open Sections,,"  14",1.00
Theory & Practice,001,Theory & Practice,Sociology (SOC) Open Sections,,"  19",4.00
Research Logic,001,Research Logic,Sociology (SOC) Open Sections,,"   9",3.00
Statistics,002,Statistics,Sociology (SOC) Open Sections,,"  11",4.00
Statistics,003,Statistics,Sociology (SOC) Open Sections,,"  10",4.00
Statistics,001,Statistics,Sociology (SOC) Open Sections,," ",4.00
Econ Soc & Org,001,Econ Soc & Org,Sociology (SOC) Open Sections,,"  13",3.00
Qual Research Meth,001,Qual Research Meth,Sociology (SOC) Open Sections,,"   8",3.00
China Social Science,001,China Social Science,Sociology (SOC) Open Sections,,"  21",3.00
Quant Methods I,001,Quant Methods I,Sociology (SOC) Open Sections,,"  14",3.00
Gender & Sexuality,001,Gender & Sexuality,Sociology (SOC) Open Sections,,"  10",3.00
Disability Studies,001,Disability Studies,Sociology (SOC) Open Sections,,"   9",1.00-3.00
Topics in Sociology,004,Topics in Sociology,Sociology (SOC) Open Sections,,"  69",3.00
Topics in Sociology,005,Topics in Sociology,Sociology (SOC) Open Sections,,"  15",3.00
Soc of Law,001,Soc of Law,Sociology (SOC) Open Sections,,"   9",3.00
Adv Soc Psy,001,Adv Soc Psy,Sociology (SOC) Open Sections,,"  12",3.00
Special Seminar,001,Special Seminar,Sociology (SOC) Open Sections,,"  69",1.00
Responsible Cond Res,001,Responsible Cond Res,Sociology (SOC) Open Sections,,"  30",0.65
Sem Soc Psy,004,Sem Soc Psy,Sociology (SOC) Open Sections,,"  10",1.00-5.00
Diss-Precand,005,Diss-Precand,Sociology (SOC) Open Sections,,"  24",1.00-8.00
Diss-Precand,045,Diss-Precand,Sociology (SOC) Open Sections,,"  24",1.00-8.00
Diss-Precand,064,Diss-Precand,Sociology (SOC) Open Sections,,"  24",1.00-8.00
Diss-Precand,065,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Diss-Precand,080,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Diss-Precand,110,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Diss-Precand,116,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Diss-Precand,117,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Diss-Precand,122,Diss-Precand,Sociology (SOC) Open Sections,,"  25",1.00-8.00
Gr Stu Instr Train,001,Gr Stu Instr Train,Sociology (SOC) Open Sections,,"  19",1.00
Diss-Cand,001,Diss-Cand,Sociology (SOC) Open Sections,,"  49",8.00
Diss-Cand,004,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,005,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,007,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,027,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,037,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,040,Diss-Cand,Sociology (SOC) Open Sections,,"  23",8.00
Diss-Cand,045,Diss-Cand,Sociology (SOC) Open Sections,,"  23",8.00
Diss-Cand,046,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,051,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,061,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,063,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,064,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,065,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,078,Diss-Cand,Sociology (SOC) Open Sections,,"  23",8.00
Diss-Cand,080,Diss-Cand,Sociology (SOC) Open Sections,,"  23",8.00
Diss-Cand,099,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,109,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,110,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,114,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,116,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
Diss-Cand,117,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,121,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,122,Diss-Cand,Sociology (SOC) Open Sections,,"  24",8.00
Diss-Cand,123,Diss-Cand,Sociology (SOC) Open Sections,,"  25",8.00
