Name,Section,Title,Subject,Topic,OpenSeats,Credits
Special Studies,002,Special Studies,Theory (THEORY) Open Sections,,"  13",3.00
Special Studies,003,Special Studies,Theory (THEORY) Open Sections,,"  14",3.00
Directed Indiv Study,501,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Directed Indiv Study,502,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Directed Indiv Study,503,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Directed Indiv Study,505,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Directed Indiv Study,506,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Directed Indiv Study,512,Directed Indiv Study,Theory (THEORY) Open Sections,,"  25",1.00-4.00
Teaching Tonal Thry,001,Teaching Tonal Thry,Theory (THEORY) Open Sections,,"   9",3.00
Seminar in Theory,001,Seminar in Theory,Theory (THEORY) Open Sections,,"   8",3.00
Research Project,502,Research Project,Theory (THEORY) Open Sections,,"  25",2.00-4.00
Research Project,505,Research Project,Theory (THEORY) Open Sections,,"  25",2.00-4.00
Research Project,509,Research Project,Theory (THEORY) Open Sections,,"  25",2.00-4.00
Research Project,510,Research Project,Theory (THEORY) Open Sections,,"  25",2.00-4.00
Research Project,512,Research Project,Theory (THEORY) Open Sections,,"  25",2.00-4.00
Preliminary Exam,001,Preliminary Exam,Theory (THEORY) Open Sections,,"  20",1.00
Preliminary Exam,502,Preliminary Exam,Theory (THEORY) Open Sections,,"  25",1.00
Preliminary Exam,510,Preliminary Exam,Theory (THEORY) Open Sections,,"  25",1.00
Preliminary Exam,512,Preliminary Exam,Theory (THEORY) Open Sections,,"  25",1.00
Diss-Precand,499,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,502,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,505,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,506,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,507,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,510,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Precand,512,Diss-Precand,Theory (THEORY) Open Sections,,"  25",1.00-8.00
Diss-Cand,499,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,501,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,502,Diss-Cand,Theory (THEORY) Open Sections,,"  24",8.00
Diss-Cand,503,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,505,Diss-Cand,Theory (THEORY) Open Sections,,"  35",8.00
Diss-Cand,506,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,507,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,510,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,511,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
Diss-Cand,512,Diss-Cand,Theory (THEORY) Open Sections,,"  25",8.00
